0.7566587,0.33894995,0.9574456,-0.98527074,-1.6216152,-0.5750461,-0.29412317,0.033934984,-1.1084434,-0.41719887,-0.6334836,1.2754586,-0.47733283,0.38751996,1.2682251,0.19752079,0.07185878,0.92179203,-0.74269634,0.7764371,0.46367773,-0.34524494,-0.52080506,-0.52805215,-0.19698083,0.17635341,0.74137336,-0.7691155,-0.65738654,0.67525905,-0.4833284,-0.21928352,0.01592803,-0.008720094,-0.21490851,-0.3390472,-0.1389709,0.5698537,0.1687058,-0.79403746,-0.2305366,-0.03654668,-0.6683075,-0.097978145,0.8587046,-0.058679465,-0.58523864,0.5084923,-0.044593733,-0.321865,0.84008586,0.3853268,-0.054914784,0.41169313,0.2893656,0.38763106,0.7152952,0.34113875,-0.056479663,0.084063,0.18393043,-0.16625857,-0.75205874,-0.5782006,0.74420744,1.0531348,-0.29516798,0.55917543,1.1726235,0.5605793,-0.8364309,-1.158945,0.42099082,0.10170865,-0.78846425,-0.2597485,0.091757655,-1.0799487,-0.4155416,0.053291164,-0.63449943,-0.14486066,-0.30872917,0.057961483,-0.47803113,-0.21398029,0.45618728,0.20348132,0.5154294,0.13845325,0.41856024,-0.3070404,-0.6149205,0.2206425,-0.3204359,0.15109426,-0.13045989,0.33110777,0.2078229,-0.6401642,-0.5949002,-0.90600914,0.54631996,0.7264216,1.0602802,1.0654091,0.6426756,-0.73352355,-0.2966038,-0.6993871,0.026285501,-0.57309526,-0.21380974,-0.2141512,0.5699132,0.48128802,-0.56153214,0.2492975,-0.19489023,-0.6546386,0.21539702,0.25542602,-0.15952931,0.39116398,-0.06307646,1.3157529,0.6627861,0.5491908
0.5178105,0.39037883,0.37424725,-1.2300683,0.4836813,-0.16461039,-0.6147322,0.42441085,-0.41566777,-0.50479823,-0.29945642,0.77312666,-0.024741631,-0.58938414,1.223219,0.27930793,-0.011625521,1.2713528,-0.40253317,0.06961543,0.73526925,-0.47783795,-0.061310336,-0.38681802,0.60373366,-0.08965268,0.59834284,-0.42957702,0.51823276,0.26276013,-1.1126475,-1.033318,-0.117329866,-0.38060108,-0.08209607,-0.013406788,-0.40188965,0.36614862,0.6348699,0.19790636,-0.57060176,-0.41972032,-0.29163742,-0.23450357,0.35419932,0.25156236,-0.6818903,-0.14263415,0.27609026,-0.44329417,0.6440076,0.6130742,0.2021518,0.3332554,0.80756,0.17185201,0.6575689,-0.80201745,0.15924239,-0.43666977,-0.04809955,0.6225431,-0.44584045,0.20775063,0.0024182172,0.4941904,0.0025160532,-0.400132,0.16937698,-0.16755943,-0.056734428,-0.46660367,-0.1324705,0.21020743,-0.07296969,0.29763913,-0.21219406,-0.4121722,-0.46038914,-0.4825014,-1.5249721,-0.6220307,0.022051351,-0.42472726,-0.9010165,0.49471557,0.49127647,-0.5844718,-0.15682459,0.12725523,0.6646741,0.12377056,0.55539346,1.6987785,0.17976032,1.3705258,-0.41586208,0.41255692,-0.13386181,-0.47431725,0.17210293,-0.13455299,-0.14902958,1.1632589,0.66296864,0.8453179,0.40536514,-0.9283552,-0.94367486,-0.64202034,-0.33444425,-0.75329643,0.26212996,-0.5732174,0.85414445,1.071384,-0.58927494,0.42907625,0.72026145,-1.0149298,0.28202143,0.58903253,-0.48980892,1.436024,0.23374537,0.53616834,0.7419446,0.6353145
0.70558655,0.33565548,0.9190815,-0.9768712,-1.5852078,-0.7389839,-0.21125291,0.041640516,-1.1570324,-0.3542273,-0.63301265,1.119934,-0.41503593,0.2749187,1.1299025,0.25380054,-0.06007285,0.9276625,-0.72716266,0.7918021,0.47826073,-0.43476167,-0.4492684,-0.49989644,-0.24898228,0.114503905,0.73594964,-0.7548253,-0.7415477,0.63411736,-0.4913884,-0.18943346,-0.08677906,-0.023392903,-0.26439488,-0.28832743,-0.06750009,0.709123,0.08842807,-0.7912321,-0.12350291,-0.06181891,-0.6852923,-0.122067794,0.81550217,-0.12850167,-0.42577466,0.55539,-0.018178666,-0.44370568,0.78126734,0.43553722,-0.029773165,0.3186016,0.3277856,0.5029694,0.54351586,0.2000051,-0.05576871,0.09327641,0.1445446,-0.06555938,-0.7162994,-0.5462008,0.7012218,0.9512866,-0.27805233,0.4212446,1.0880569,0.4353975,-0.6744614,-1.0002301,0.4874918,0.22354259,-0.8459202,-0.25140905,0.046457086,-1.1691811,-0.48760763,-0.072003804,-0.57450277,-0.11022352,-0.28817943,0.13595808,-0.27617547,-0.3210957,0.16617075,0.05558258,0.45160803,0.13163923,0.3182888,-0.17402759,-0.54395086,0.14742254,-0.37364623,0.036991682,-0.08477508,0.34120664,0.14337602,-0.6139046,-0.57292956,-0.95120984,0.5592882,0.72716165,0.97205454,1.095326,0.7020712,-0.70374554,-0.24977906,-0.66209084,-0.0416206,-0.4993036,-0.2801077,-0.24202958,0.5974266,0.29619434,-0.4533553,0.1629575,-0.1916316,-0.5658228,0.19686848,0.15126297,-0.22084603,0.35383767,-0.058982152,1.2290652,0.70712066,0.53040355
0.41180068,0.34019426,0.33203152,-0.5084319,-0.31598294,-0.17392467,-0.14163347,0.19062477,-0.26615354,-0.42862692,-0.09438742,0.43463615,-0.29561755,0.10082048,0.34756055,0.07616489,-0.05263946,0.41777852,-0.32424846,0.3172611,0.007877686,-0.06411057,-0.041372422,-0.44257185,-0.08854265,-0.0061912485,0.30168185,0.016197234,-0.37821248,0.03924055,-0.2736839,-0.2032122,-0.3447791,-0.15705547,-0.1412866,-0.13192044,-0.03346805,0.0739918,0.31268284,-0.06601514,-0.24240011,-0.011882442,-0.16225635,0.074095905,0.25330105,0.11236133,-0.13228619,0.0007561942,-0.13157517,-0.178257,0.3155154,0.21638674,0.025365885,0.18897365,0.2577245,0.5312334,0.09987916,-0.36398447,-0.10527188,0.06303082,-0.054687012,0.15070072,0.18162479,0.18661427,0.23976426,0.17085782,-0.0708759,0.06756251,0.34518734,0.13122964,-0.16517869,-0.31767043,0.17852855,0.057961635,-0.13683617,0.14418927,-0.20516442,-0.23602659,-0.16031042,-0.19541591,-0.15401247,-0.08608156,0.002585413,-0.129644,-0.17260934,0.22826505,0.15892729,-0.1569935,-0.012098283,-0.00055311987,0.23198503,-0.11170371,-0.05620811,0.13170435,0.16356468,0.15215228,-0.11224454,-0.10272475,-0.1383461,-0.10207459,-0.060439203,-0.1737795,0.14789473,0.22185522,0.118566945,0.14735968,0.22998324,-0.123121895,-0.1358736,-0.123343356,-0.11004419,-0.2631195,0.046532203,-0.0353715,0.27902332,0.23622093,-0.07550304,0.17884551,0.1602559,-0.21498592,0.164842,0.04633211,0.097004294,0.3215927,-0.023428498,0.0071442914,0.12928768,0.14053115
0.026240652,0.10918506,0.08292148,-0.094323575,-0.07018916,-0.024740273,-0.0535318,0.05932704,-0.080586925,-0.13147537,-0.030382702,0.08682291,-0.07116412,-0.022451103,0.1054781,0.018013164,-0.013154935,0.11147539,-0.029921247,0.08206443,0.03800481,0.0058560385,-0.009411874,-0.12908672,-0.01657384,-0.009280123,0.09441551,-0.01869564,-0.084939376,0.022636415,-0.08980984,-0.06642115,-0.10749428,-0.09390831,-0.05496197,-0.019355858,-0.026546517,0.045600872,0.111191876,-0.030293515,-0.08137715,0.0031191749,-0.06700984,0.013714553,0.09141586,0.0627837,-0.0365875,-0.030478584,-0.022431118,-0.0753726,0.050821595,0.05104016,-0.024676595,0.058508337,0.022946252,0.09073017,-0.0074558402,-0.061259788,-0.0017904361,0.028093992,-0.0130937025,0.00891377,0.040630367,0.07449847,0.11092442,0.06773131,-0.0771974,0.05183729,0.15882294,0.008147876,-0.08013959,-0.104165584,0.035794098,0.05728846,-0.061927717,0.032097332,-0.12584536,-0.10602006,-0.08831312,-0.10665508,-0.05396621,0.0029212376,0.0062694526,-0.031887446,-0.0068037524,0.061867446,0.009774414,-0.07024978,-0.012884652,0.012104261,0.0003919843,-0.03874654,0.024108598,-0.01086702,0.020579869,0.024514139,-0.018089622,-0.006087398,-0.011537103,-0.04428975,-0.018976968,-0.04622535,0.060464304,0.03785903,0.04909787,0.059906386,0.057510108,-0.04293873,-0.029739777,-0.06305658,-0.00018004334,-0.025230872,-0.027836187,-0.025151957,0.052257746,0.05505927,-0.01013224,0.05415327,0.033941124,-0.00013862063,0.03968146,0.015168763,0.050791565,0.03880593,-0.03367807,0.016981706,0.022247035,0.05720889
0.19950446,0.25074032,0.152947,-0.18882112,-0.18567467,-0.08293342,-0.11080248,0.119666256,-0.10666941,-0.22309269,-0.018118631,0.20265262,-0.17944053,0.08572227,0.14061385,0.098208725,-0.05646877,0.2597941,-0.12404638,0.28635833,0.038999137,-0.04441592,-0.0392666,-0.2726785,-0.009087044,-0.041831113,0.24741235,-0.07324483,-0.28932807,-0.00041440045,-0.21538518,-0.17724337,-0.13547643,-0.10221626,-0.097284965,0.03496806,0.03449361,0.08227756,0.15086505,-0.027828388,-0.09974326,-0.06307648,-0.102174856,0.03665353,0.12252358,0.089032985,-0.08566191,0.011208317,-0.056459185,-0.16651478,0.16722454,0.1324187,-0.00043456513,0.13329788,0.06329834,0.25180078,0.059105784,-0.1780659,-0.06433545,0.053054694,-0.009690538,0.04095675,0.13729437,0.03762478,0.13875738,0.09941194,-0.06432776,0.11183975,0.195114,0.03093281,-0.11955366,-0.08419976,0.08518629,0.04429957,-0.09044442,-0.035869446,-0.14862597,-0.12752339,-0.10058444,-0.114819564,-0.11035925,-0.099187806,-0.010284798,-0.082226574,-0.093933746,0.17372353,0.10750486,-0.12112593,-0.029718347,0.01721608,0.16359638,-0.084747896,-0.020801177,0.14837226,0.12353982,0.2050799,-0.06239386,-0.035443164,-0.0025843622,-0.09859648,-0.06089019,-0.14073567,0.122334786,0.14609776,0.1751156,0.1425058,0.160738,-0.11649106,-0.12720004,-0.10809953,-0.059659626,-0.13728686,-0.051905964,-0.027229045,0.08650394,0.12150937,-0.055960994,0.15729445,0.044906307,-0.12762031,0.089217775,0.036562245,0.07890465,0.13284788,-0.04529839,0.10602454,0.063100494,0.13134046
0.44950795,-0.07310945,0.033455275,-0.5339452,-0.726089,-0.8482831,0.2671391,0.1673485,-0.37313798,-0.8163235,0.9587257,0.04039593,-0.3506933,0.6155721,0.9375111,0.42965046,0.06599728,0.56753814,0.023774039,0.31169325,0.4186916,0.02965529,0.059960913,0.022063453,0.24746552,-0.27452028,0.29871893,0.2536696,-0.08218089,-0.11644529,-0.4054672,-0.50398296,-0.3840344,-0.5710187,-0.31226823,-0.88717765,-0.084758826,0.4808469,0.89164025,0.027502038,-0.3977617,-0.010357357,-0.410596,0.26043716,0.23339383,0.5719125,-0.52831537,0.043933753,-0.012628265,-0.20088731,0.2291605,0.381444,0.1365779,0.48636445,-0.19734333,0.025921024,0.19845645,0.24205105,-0.094382964,0.24035607,0.15813117,0.19313602,0.56304324,-0.0021342684,0.22472534,0.61842585,0.122304656,-0.17941569,0.2763842,0.019622535,-0.3469707,-0.06999994,0.447039,0.0721139,-0.63999826,-0.27864334,-0.77749455,0.10503453,0.08756762,-0.32885745,0.401135,-0.05507234,0.3881097,0.16063496,-0.29457113,-0.01768458,0.027699174,-0.08398428,0.04702,0.21577685,0.35172418,0.09405254,-0.15395677,0.054705106,-0.32928118,-0.4103062,-0.83098805,-0.37501845,0.37199822,0.0065353634,-0.060468167,-0.16962466,-0.015684973,0.6647845,0.20483127,0.09813093,-0.4064552,0.27203828,-0.48243827,-0.6700788,0.18440445,-0.40625378,0.24121296,0.6469642,-0.3720457,0.20268004,-0.2616414,-0.34596726,0.5668927,-0.5728783,-0.4559672,-0.5630751,0.20113464,0.37192032,-0.7595794,0.34739304,-0.5196715,0.17513153
0.4685443,0.14167683,0.36399958,-0.4564007,-0.27749962,-0.6391703,0.22978064,-0.10652698,-0.29546648,0.22007546,-0.12803724,0.3698666,-0.45642567,0.2502392,0.37722036,0.32893533,-0.32024822,0.70504385,0.02440229,0.53816456,0.34427485,-0.14703912,-0.4108954,-0.63864404,0.08408386,0.1466795,0.27325982,0.26996765,-1.0519705,-0.1471924,-0.3034884,-0.35912678,-0.3514942,-0.8297676,-0.14610854,-0.4168939,-0.12857018,0.5331955,0.3081297,0.18452685,-0.16350113,-0.080962464,-0.023512656,-0.74964184,0.07684319,-0.03623361,-0.022671927,0.03323346,-0.12898983,-0.13139868,0.515829,0.27502435,-0.58527213,0.28757015,-0.035288915,0.4988991,0.22167352,-0.23986316,-0.09201228,-0.09511909,0.0033481717,0.285248,0.5770901,-0.17945352,0.200443,0.417685,-0.025114099,0.13819516,0.010427633,-0.18581042,-0.0059004766,0.119582415,0.8423791,-0.048106194,-0.3609514,0.008365639,-0.35606882,-0.6425686,0.13235761,-0.12084744,-0.1865684,-0.029145434,0.37233296,0.16269945,-0.31540942,0.2534825,0.14918908,-0.41113147,-0.12783682,0.16403525,0.6446264,-0.19549125,0.4916139,-0.20039174,0.23453149,-0.11157273,-0.48644814,-0.16180067,-0.40903646,-0.18998094,-0.04736615,-0.44459298,0.5677765,0.48130888,0.012607914,0.5110639,0.37298942,0.3551185,-0.06480366,-0.17072958,0.12788866,-0.06660581,-0.052850064,0.044686805,0.24123162,0.15794459,-0.22929673,0.13751239,-0.58012706,-0.4869617,-0.21098967,0.119872846,0.26159102,0.49038288,-0.17631005,0.019933768,0.71351695,0.55720824
0.069568455,0.081951015,0.06746991,-0.09205086,-0.07073016,-0.011150659,-0.021912022,0.05462885,-0.050692614,-0.08966155,-0.019582875,0.075992115,-0.07856265,-0.0013758879,0.085991524,0.011751335,-0.018865813,0.06699393,-0.047133584,0.045627717,0.013380814,-0.0074093514,-0.0219532,-0.06700513,-0.006578929,0.016234333,0.07892935,-0.026693722,-0.053754307,0.0020752454,-0.067888975,-0.028119028,-0.10766265,-0.05626614,-0.02241571,-0.033545624,-0.035000194,0.017200537,0.07940368,-0.013794661,-0.06744821,-0.0071303383,-0.02980588,0.018225102,0.06681694,0.04410885,-0.05436565,-0.0130464705,-0.009465859,-0.06455477,0.077634685,0.05069018,-0.0132320775,0.06718186,0.031701315,0.10118904,0.028607562,-0.07112578,-0.036719248,0.020069046,-0.0014110693,0.034159206,0.048540633,0.04647178,0.08473856,0.06757828,-0.07095987,0.03496281,0.11602984,0.009646167,-0.076831594,-0.08222511,0.03494629,0.03669648,-0.0674834,0.015050903,-0.06784746,-0.07330413,-0.054168224,-0.06988308,-0.041098602,0.003613401,-0.00013879304,-0.0033478967,-0.02952195,0.075157,0.013759325,-0.05971468,0.009039211,0.0133596165,0.043815736,-0.01714552,-0.0036405053,0.03811816,-0.00088557554,0.050080255,-0.026543664,-0.023767773,0.0074347355,-0.025993623,-0.01082214,-0.046962608,0.050958928,0.045060102,0.055627294,0.0413213,0.034036987,-0.022184012,-0.04823125,-0.041402213,-0.014003028,-0.056636132,-0.0024500138,-0.003371367,0.036828555,0.05086824,-0.019173566,0.040051483,0.024987217,-0.0423446,0.03425151,0.034115873,0.024101892,0.07213955,-0.0131557565,0.005948663,0.0071886894,0.03980054
0.11999272,0.057150207,0.020205816,-0.07417795,-0.06739477,-0.06477136,-0.0026714227,0.04908874,-0.03782611,-0.05042421,0.02314826,0.12620889,-0.06420002,0.06973865,0.045910608,0.07491086,-0.06581433,0.095444836,-0.065124,0.088938035,0.02960813,-0.07810794,-0.009434711,-0.06813839,0.016399695,-0.019870883,0.19027613,-0.08721615,-0.12851928,0.010053268,-0.105540365,-0.096934944,-0.005124874,-0.019143749,-0.01886998,-0.026413865,0.0012741145,0.06756658,0.06700953,-0.028502662,-0.03289188,-0.0496207,-0.0442998,0.026673837,0.04546312,0.009088105,-0.056294113,0.037374232,0.020860653,-0.056290235,0.14509118,0.10193903,0.035788897,0.07605662,0.037408326,0.07600466,0.09403522,-0.0776923,-0.070802085,0.057425786,0.008830604,0.08039567,0.09496563,-0.0096111195,-0.021768542,0.025129627,-0.014703392,0.011564187,0.021340352,-0.01510313,-0.0021860902,0.009970967,0.07570688,0.017294828,-0.048180196,-0.0655978,-0.008518054,0.01652969,-0.018363379,0.002372454,-0.10106273,-0.09445133,-0.04623786,-0.04340449,-0.05012343,0.062169947,0.11551804,-0.05115958,0.020380152,0.00055421,0.15509424,-0.012635674,-0.032190967,0.19655338,0.047783546,0.17207754,-0.05861755,0.017231435,0.014527923,-0.046393715,-0.005823571,-0.08228981,0.0034578226,0.10482451,0.13494974,0.08881997,0.094109565,-0.07744682,-0.07588709,-0.07812133,-0.030558772,-0.077237986,0.0035254755,0.012118315,0.06493907,0.0858718,-0.07009282,0.12331027,0.0697669,-0.15325435,0.016145704,0.07571693,-0.013989746,0.110905044,-0.041519035,0.13400604,0.04486281,0.09901833
