-2.2172966,-1.6176373,-2.2540624,0.3362497,0.8424381,0.058476057,1.4547912,0.04264314
-2.0053442,-2.1017656,-2.6406446,2.0993805,-1.5594329,-0.8284928,-2.5946546,-1.5485967
-0.23248355,-1.1660827,-2.9680715,0.5554791,3.110855,0.72071874,0.50432223,0.032164592
-0.5400012,-0.19068658,-0.9095389,0.8057569,0.49664575,-0.016914608,0.4442921,-0.7739662
-2.9848394,-2.8992915,-3.1478806,-0.42150936,0.47446835,1.4458656,0.0720114,-0.13678974
1.3327345,-4.2315803,-2.8257062,3.4451861,0.11198455,1.7534091,1.3436716,-1.5128248
-0.14998917,-0.1276681,-0.46655184,0.32108828,0.19251096,0.107250325,0.11108271,-0.3954269
-0.41324177,0.053228155,-0.93363583,0.7823779,0.39266124,0.17674243,0.58657986,-1.1722307
0.8942115,-0.7007899,-4.6984015,-0.82487994,1.1013128,1.7541683,-0.5467146,-2.5240395
-1.973297,-0.69866794,-2.751487,-0.04721604,-0.8423486,2.6433904,-1.2969092,-2.058466
-0.9909106,-0.55883974,-1.0073476,2.3325667,2.2363005,-0.026681658,1.8687652,-1.3090265
0.6423975,-0.4899081,-3.892186,-0.495269,0.91674525,1.6182536,-0.7483714,-2.253448
-5.7836943,-3.940794,-0.6323076,2.973284,1.3102523,-1.5682937,2.7207282,-1.0033017
-0.09825111,1.9903002,-3.7961948,0.75665444,2.3570201,1.369561,-0.5716075,-2.71553
-0.34802002,0.09814179,-0.9851107,0.8736065,0.57798487,-0.03781593,0.489948,-0.91166943
0.048393004,0.19202286,-2.7184448,0.611384,-0.12997581,-1.9943842,2.4724329,-4.920126
0.19242157,0.371366,-3.4304926,0.77082694,1.5161806,-3.1068819,2.8633323,-3.1733003
-0.68038046,0.5903285,-2.102907,1.3266946,0.6385625,0.17080821,1.1853414,-0.97475445
0.5728991,-4.3639097,-2.8981647,2.7644053,-1.0913013,0.6693505,0.62894416,-1.3680358
0.7688762,-1.6404666,-1.9444424,4.4138474,1.1118643,1.1336359,1.034592,-1.2855034
-2.2270203,0.23777023,-5.640867,2.134432,-0.07008992,-2.161905,0.7093043,0.23624721
-0.11259155,-0.13025908,-0.21073723,0.37236616,0.21880476,0.02338896,0.025846828,-0.2517228
-2.0831697,-4.22855,-0.9280536,0.52474475,0.536953,-1.1266245,3.9518738,-3.9009361
0.17916013,0.055555925,-2.0210314,1.236068,0.41538107,0.61485505,1.0233486,-1.3561435
-2.8618574,0.6435909,-4.7319098,2.280096,1.0008602,-2.7859776,-0.47017294,0.14536427
