-0.965629,-0.21528743,-1.3429409,0.25661987,1.0397115,1.6771729,0.5013071,0.12636639,0.30120456,0.04202097,1.3240802,-0.93502706,-0.20429151,0.6051898,-1.6009452,-0.07342932,0.3319886,0.08403502,0.7425552,-1.0547966,-0.632275,1.2518411,0.442349,0.48882115,0.42087016,-0.52456903,-1.488144,1.4921643,0.22005047,0.45847479,1.0085132,0.30717978
0.9179048,-1.005423,-0.7518495,1.500354,0.7560774,-1.4920104,-0.036056943,0.06024375,0.958297,1.7537626,1.1463274,-1.264048,2.178104,1.3392763,-1.1391366,-1.6988512,-1.8040893,-0.9736175,2.834977,-0.8172728,-1.1024052,1.6465354,1.3662025,0.5747333,2.118068,0.48459673,-0.5606112,0.34520647,-0.6792783,-0.37553778,-1.8610826,0.27371433
-1.044867,-0.7979949,-0.5041306,2.1764696,1.6623557,0.5001665,-0.56581265,-0.5688834,1.2245036,-0.35271508,2.1060727,-0.7174521,-1.1529706,-0.75763977,-0.97400767,-0.3731925,0.51869917,-0.4340743,0.043135375,-0.68896776,-0.0022470285,-0.15688318,-0.3606213,0.4206954,-0.48114306,-0.2531363,-1.7649809,-0.054404713,0.745317,-0.01622742,0.51773846,1.0364438
-0.2072485,-0.509679,-0.74236566,0.10651619,0.6192414,0.3118786,-0.24161392,-0.56164587,0.4573667,0.3462375,0.20623632,-0.5000127,-0.19467543,-0.20972495,-0.5768418,-0.030810844,-0.34124205,-0.37422752,0.21402626,-0.29444757,-0.07511369,0.14396003,0.22311816,0.19639923,0.14512958,-0.08024793,-0.2465656,0.2785236,0.3198183,0.32606202,0.2080234,0.3088959
-0.44805917,-0.97299767,-1.5110742,-0.39789528,0.35973296,3.4897592,1.1926895,-1.1313788,0.57699037,-0.27552402,1.0588942,-1.5127635,1.4487522,-1.2993861,-1.3112845,-0.6110332,0.12318964,-0.6230564,-0.35446465,-2.1639316,-0.31348017,0.14164312,1.9836138,0.79391277,1.789855,2.4009502,-1.992955,1.2235866,2.276335,0.3595033,1.2675109,-1.2250017
-0.34009993,-1.1293635,0.50972074,0.9787818,0.66762316,0.5952927,1.7997386,-0.09078077,2.1860611,0.9989594,-0.0068293917,-1.0254029,-0.6897562,-0.8744028,-2.5702262,-0.46788073,-0.106894694,-2.291307,1.0940274,-0.53535837,-2.0082698,0.51032996,0.38801354,1.2159606,1.2397536,-0.17091082,0.4875335,-0.7370636,-1.6035092,-0.3331244,0.7218015,1.7432429
-0.12440052,-0.14300907,-0.23502867,0.16599783,0.25496957,0.09480916,-0.03031669,-0.23252754,0.19927031,0.20682636,0.016933417,-0.15888475,-0.012055364,-0.068032846,-0.27205703,-0.07339713,-0.1333767,-0.2557174,0.026890432,-0.0927845,-0.091894165,0.109918706,0.107874066,0.081774935,0.058462445,0.1021828,-0.16276266,0.048099086,0.128791,0.16711593,0.02056053,0.16787507
-0.0025121868,-0.24134086,-0.6139585,0.057543937,0.849977,0.23723459,-0.35178703,-0.63867474,0.5729113,0.45169958,-0.05129333,-0.6570166,-0.053418916,-0.62691486,-0.47570494,-0.09441866,-0.20419675,-0.5179276,0.2928341,-0.16920115,-0.27083284,0.1783162,0.47090977,-0.008771639,0.100374445,-0.023709416,-0.07702944,0.31824857,0.3378514,0.6811457,0.33938915,0.44313917
-1.189919,0.66508734,-0.80714595,1.296168,0.69374746,0.605309,0.5396218,-2.7829728,0.7362231,-0.2555047,-1.1521404,-0.560127,1.0480138,-1.2429916,-3.6613421,-2.0085618,0.08679957,-1.4958235,-0.83117706,0.33317524,-1.5708742,-1.7335778,2.02238,0.6874931,0.5189887,0.15564567,-1.438906,1.1723832,0.8540409,-1.0472587,0.16635545,0.24631631
2.1236103,-0.6165826,-0.75988746,1.3655268,0.54576534,1.2948935,-0.043254513,-1.2253581,-1.809645,0.7310614,-0.85972387,-1.4651594,0.58343047,-1.2849846,-1.26123,-1.392016,0.7287646,-2.6285167,1.0216185,-0.8088836,0.3856369,0.4058649,-1.8196597,0.24428038,0.17651027,1.4807594,-1.5210633,0.9742886,0.59740293,0.41912407,0.27843362,0.21196681
