-0.30160877,-0.80757666,-1.656777,0.755565,2.4103897,0.6096425,0.83446896,-0.20979755,1.269151,0.6802845,-0.36761126,0.726049,1.6840063,-0.056211513,-1.518154,1.1744864
-2.929315,-1.7906618,-1.0052456,0.4475133,1.4296467,-0.06765154,1.5484446,0.47118717,0.32411075,0.09338581,2.4026282,-1.3885369,0.50214773,2.427998,0.057344727,1.4521049
-0.82629114,-1.277107,-1.6256815,1.3130527,0.26863405,-0.12448663,1.174346,-0.30627945,1.9048679,0.33880126,-1.2109854,-1.1910744,-0.09441054,0.96086484,-2.0114706,-0.1003314
-0.16103896,-0.53002447,-0.41992223,0.13038817,0.51113427,0.59708166,0.59866977,-0.23733297,0.26671654,0.35776952,0.23547274,-0.5629774,0.7046077,0.2526049,-0.6818001,-0.23916067
-0.9705868,-1.4704499,-1.7007515,1.8516028,2.98677,-1.1427093,0.693048,-1.5395947,1.661433,-0.015822917,1.267683,-0.040328816,0.6888508,0.059196156,-1.5426528,2.2105575
-0.03959833,-2.577024,-2.8907356,2.5571945,0.18208082,2.2901073,1.1169802,-0.01641601,0.5751386,0.36993673,0.64066666,1.7638482,0.59548324,1.0629939,-1.6694674,-1.266832
-0.24222249,-0.25602877,-0.26445198,0.11552327,0.11125872,0.23494475,0.23744784,-0.19729546,0.07087191,0.1505558,0.10122174,-0.21002342,0.25446007,0.15845567,-0.26469502,-0.11335444
0.07664555,-0.6101895,-0.44933048,-0.09139396,0.46537918,0.70197517,0.7683535,-0.49722305,-0.25917414,0.4989693,0.1363406,-0.6264526,0.6160406,0.22465907,-0.8826069,-0.4360215
-2.0631528,0.3878629,-3.4445474,0.64225554,2.1492934,-0.2557563,1.8572669,-2.835246,0.36276108,0.3050558,-0.8643365,0.9722666,-0.6816615,0.78842354,-2.9416544,-1.093483
-1.3671842,0.4915944,-1.693148,1.4844068,0.93907464,0.57678306,1.0580521,-2.4608126,-0.98793936,-0.96149886,3.2998693,-1.6395295,0.5859466,-1.1109586,-1.0667958,-0.7828228
0.36947736,-1.5851096,-0.9495925,0.98083943,1.0521166,1.948271,0.773573,-0.6102098,0.8114802,0.87278175,-0.22672161,-2.5200408,0.56438524,1.2745966,-1.2018225,0.6815943
-2.1188846,-0.822571,-2.0018566,0.28940576,0.962125,-0.2392252,2.4792159,-1.616446,0.25603947,-0.45931935,-0.803408,0.9105868,-0.39681256,0.3654131,-2.6877403,-0.70679224
0.91095483,-1.0964962,-1.2636113,0.30273342,5.273553,1.8606033,1.4510499,-2.0080688,1.115118,4.373254,3.226729,-0.885822,1.4822421,0.592668,0.06644101,0.96204436
-3.8881927,0.84597397,0.45962355,0.42320228,1.9932023,1.9135277,3.2252724,-2.6244621,0.7094706,1.504097,-2.2670643,-0.46088058,1.0765442,1.0409132,-1.6633065,-1.8194212
-0.10036464,-0.5038886,-0.57308507,-0.08286192,0.28060827,0.7798464,0.7986371,-0.3211403,-0.024507781,0.40799236,0.092101045,-0.5437123,0.66272056,0.4011206,-0.8535847,-0.3237678
-0.28362295,-0.8613594,-2.813046,-0.60659945,1.1480259,1.0146017,2.4513226,-2.1006303,-1.7772776,1.6169856,-0.2133722,-1.7812568,1.9150728,1.3338099,1.3705658,-0.78915197
-0.69021684,-0.43723387,-1.8019664,-0.1448107,2.0930958,0.85333467,3.951599,-0.8673663,-1.9026049,2.3184507,-1.2461703,-0.23661824,2.3973927,2.5653944,0.25951213,-0.33008328
-0.34531406,-0.5443911,-1.1372102,0.037245523,0.56879604,0.6639467,0.15751263,-0.55396944,-0.0328147,0.07017769,0.08542525,-1.1591039,1.5584375,1.1398671,-1.7821931,-0.34987482
-0.48767078,-2.5350618,-2.4806361,1.2418525,-0.051922847,2.2663898,1.4588832,0.22246942,1.5891091,-0.18700658,2.4001489,0.7989276,0.93569,0.26192316,-0.09866562,-1.3954096
0.25080517,-2.273071,-0.7612825,1.5724139,1.9121616,1.6358886,2.07923,0.44538546,-0.021832896,1.7416049,1.233737,-1.0115107,-0.12932396,2.580009,-0.49956185,-2.7053819
-0.36487848,-1.9671818,-2.7717388,-3.7123363,1.3476624,-0.05792283,1.412238,-0.73563194,2.412602,3.1586483,0.009659626,-0.44877928,1.0327202,1.6441045,-2.7293837,-1.6436743
-0.19517732,-0.28265938,-0.0944303,0.11075943,0.13903385,0.15956062,0.13962139,-0.07249981,0.116854675,0.18845852,0.06594432,-0.10834243,0.12365377,0.049762096,-0.118425876,-0.109404184
1.4673675,-1.9232254,-3.2392035,-0.38761038,2.6466882,3.0865996,2.3383281,-0.3364516,-0.35080507,1.3715583,0.43508852,-1.9503436,1.3452147,-2.0020804,-1.8364795,1.9329996
0.58551353,-0.83461076,-1.680888,0.098891094,0.63666004,1.1682968,1.2816175,0.42923987,-0.1627539,-0.36894563,0.47803065,-1.1729268,0.7500115,0.32921743,-2.5324543,-0.41219318
-0.8839608,-0.26312426,-2.70001,-2.8063715,0.4891397,1.1604776,0.74761844,-0.18861343,1.4491749,3.646954,0.31297952,-0.3087102,1.9573858,1.0148805,-4.1616,-0.054696143
-0.69139165,-2.036934,-3.581111,-1.1981319,0.60208815,1.656984,1.3050512,-2.892526,-1.4481156,1.1115633,-0.6310722,0.051514756,1.7579145,-0.39386982,0.5241675,0.12435989
-0.8820814,-0.2666648,-3.1815178,-2.4978814,-0.037176527,0.6943349,0.31907403,-0.6557681,1.9866545,3.919707,0.807148,0.009906684,3.265397,0.74956805,-3.2081048,-0.7163119
0.4852677,-0.3661232,-1.446614,2.2727003,0.07509664,0.5035605,0.9383326,-0.6618237,0.6427622,0.9079941,-0.8184166,-1.0833036,1.237449,1.4368275,-3.0199354,0.009582598
2.6956263,-4.566614,-6.1635537,-3.0231578,5.212999,7.361065,5.3099403,0.5256028,-2.3282728,4.836919,1.7762392,-4.868351,2.0623052,-7.2564135,-3.39696,2.1563258
-0.55184525,-1.6945305,-0.7603812,0.30804598,0.7544238,1.2527028,0.025285767,-0.69582605,-0.12603678,0.5605069,-0.16574685,-1.591245,2.0727262,1.6971141,-0.567583,-0.16207024
0.6365131,-0.6238298,-0.9966148,0.37773693,1.5162048,1.255757,1.4230086,-0.14337544,0.8933964,0.14987352,-0.18799283,-0.5619142,1.1629915,0.696792,-1.7497375,0.46372613
-0.037804075,-0.5775143,-0.37153324,0.13964148,0.28435722,0.57201135,0.4489023,-0.5642712,0.30614796,0.3194985,0.25744095,-0.48669326,0.63358766,0.4120077,-0.47130853,-0.09026741
-0.1652647,-0.23598152,-0.2724138,0.06867219,0.15339018,0.19246353,0.19389158,-0.19300504,0.04105699,0.20694338,0.050150104,-0.21040261,0.1281355,0.079314396,-0.26015747,-0.11547194
-2.578961,-1.3683805,-0.9563987,2.323088,0.12174562,0.7797732,-0.3452263,-0.5689691,0.8637523,2.4795904,0.14602673,-0.35541582,1.929167,0.969739,1.5065014,-1.4720978
-0.5921714,-2.147014,-3.7354772,-1.2275625,0.67509985,1.8281687,1.383614,-2.3881655,-1.4287622,0.8380299,-0.6465323,-0.47694978,1.783974,-0.73661697,0.30864012,0.19031633
0.4775534,-1.6795402,-3.0468402,1.5966198,1.0877348,-0.0047152066,1.5357276,-2.2670574,-2.4774423,1.1032096,1.0497633,-1.4054013,1.7738926,1.889912,0.9740611,-0.24552253
0.4296574,0.9004421,-2.515385,1.8178812,0.22844292,2.3088841,1.8270444,-0.47460526,-0.45937833,1.0204386,-0.092219904,-2.778855,0.6742792,-0.07966349,-3.135922,-1.9746815
-0.07993752,0.64871615,-1.6169269,2.3396301,-0.2140586,1.4740962,-0.42172694,-2.566228,0.34996212,2.2700317,0.24007227,0.13077518,1.3790531,0.56597453,-2.538116,-1.2313563
-1.9261953,-3.8840666,-0.9232635,-1.555625,1.2003101,4.476434,2.558027,-0.08102911,0.8350549,1.2048258,2.0602076,-1.4017508,-1.5107157,-0.77800405,0.36772683,-1.5726779
1.1254045,-1.0789213,-2.2982328,0.49620855,1.822977,1.6634642,1.5479074,-0.41076,-0.02026095,0.91032505,-0.23920645,-1.0661199,1.1405759,-0.4707751,-1.6762278,1.5475442
-0.2027663,-0.7570447,-0.9678318,0.20177983,0.8902754,0.74075484,0.6513783,0.09269441,0.63062096,0.6800206,0.2117011,0.16468874,0.6039734,0.09530087,-0.6880268,0.4347192
-2.2960331,-0.998269,-3.250731,0.92553097,0.36798096,-0.016811391,0.34353486,1.5480269,-1.460606,3.0972655,2.0599597,-1.2397805,0.6804251,0.6022158,-0.806647,0.3435067
-0.29807302,-0.85404897,-2.44655,-0.43630683,0.6546829,0.6991229,2.642434,-1.9390861,-1.2653788,1.2216305,-0.043006934,-2.096727,1.8645499,1.3171523,1.5582474,-1.2287334
0.76905555,-0.6019626,-1.6936867,0.5000713,1.410563,1.3626283,1.3475564,-0.34272373,0.3531849,0.0074727396,-0.5864818,-0.7047053,1.0593839,0.065583274,-1.4291253,0.88443893
0.071110345,-0.9222428,-0.87824756,0.56391263,0.40945825,0.975516,0.24700727,-0.654993,0.42860708,0.595823,-0.038495116,-1.8712445,0.512165,0.397105,-1.0029238,-0.44387904
-0.48782817,2.3944378,-2.0527093,2.6711593,-0.37401882,3.1807613,1.1024384,-2.3482265,-1.8029851,1.8032839,0.12361956,-3.129124,1.093724,-0.69947153,-2.9453456,-0.61686474
-0.88807154,-0.6824282,-1.4434437,2.2259853,2.4633949,-1.29567,1.3144852,-2.3044527,-0.3021117,2.3088086,-0.8062284,-2.8383508,-1.0603274,-0.12672383,-0.20855579,-0.8051449
-0.23492244,-0.20085554,-0.23612624,0.111493886,0.15609533,0.2310477,0.21845822,-0.16450852,0.10513496,0.14822271,0.14779864,-0.21782628,0.24889822,0.17746301,-0.25019738,-0.068083785
-0.69255686,0.059842207,-2.3396697,2.0832598,2.7006702,0.069183916,-0.47493047,-1.3320829,1.1669209,0.7004056,2.262451,0.36732465,2.1528728,1.1395265,-0.92261124,1.5847586
1.0039941,-1.0824738,-1.2260058,0.2064651,5.234631,1.903645,1.4346433,-1.9467272,1.056093,4.3620133,3.3050685,-0.9098731,1.5047017,0.62335604,0.041019715,0.8160758
-0.84675586,-0.6199086,-1.6912851,0.19255452,1.5882164,-1.1657808,2.43899,-1.4907655,0.26793727,-0.81273615,2.3495111,-0.85212713,0.757673,0.39651102,-0.72740644,-2.0912595
0.9065781,-0.9229927,-1.3476135,0.5514871,1.0795101,0.76262665,1.5347084,-0.14785816,0.29272363,1.0473754,0.038383868,-1.0753062,0.5833595,0.5876546,-2.4273987,2.3891242
-0.4131971,-0.68482274,-0.60951287,1.2106223,1.2815055,0.21555205,1.2565051,-0.13177665,1.1470052,0.19914715,-0.21957392,-1.8254409,0.8008527,1.0528916,-1.648157,-0.42385402
-0.38739783,1.5809255,-3.0924904,0.3589931,1.5902299,3.4638662,-0.03835628,-0.720033,0.13685605,1.6182054,0.14607976,-2.2384608,0.31437832,-1.1432323,-4.341309,-1.3379197
-0.178625,-0.30874223,-0.23253646,0.08329317,0.14975,0.29406136,0.22099556,-0.15218501,0.11145446,0.16794983,0.08687937,-0.15473104,0.18256852,0.13983892,-0.20813668,-0.051750824
0.23430695,-0.90985626,-1.9854941,1.6679698,1.100034,1.4924515,1.8229927,0.5830906,-1.1867539,-0.007982782,0.17243291,-0.5932552,1.0976789,-0.44000205,-2.9531958,0.30232966
0.07983983,-0.49213722,-1.336206,0.368458,0.21043499,0.9538223,1.0243382,-0.5069779,-0.53351045,0.38066965,-0.08356734,-0.80711454,0.5258617,-0.044027053,-0.79321355,-0.22195496
0.2607823,-2.2661986,-0.73941475,1.4735628,1.8707932,1.6518917,2.1151583,0.4193969,-0.038942136,1.7282475,1.2110418,-0.9253669,-0.07410371,2.4664273,-0.60837066,-2.709241
-0.47200817,-2.5079608,-2.5010502,1.2619965,-0.07631161,2.332729,1.4257516,0.21457887,1.5980992,-0.22261453,2.3699908,0.81878597,0.95317024,0.20839821,-0.13449119,-1.3724254
-0.13353644,-0.593948,-0.6154546,0.4130733,0.5071544,0.13309862,0.65349346,-0.6746995,0.15773301,0.2555336,-0.2387715,-0.81461984,0.46825358,-0.120393746,-0.71341234,-0.29276437
-0.50360686,-1.5566484,0.5639786,-1.631483,1.5841571,-0.44753185,4.2302737,-0.8988264,-0.18622279,1.2606176,-0.22231688,-0.95939994,2.579695,1.5262907,-2.4645097,-0.15448739
-0.1643357,-0.328853,-0.47480235,0.07936773,0.29646766,0.22955549,0.31170145,-0.31743872,0.11062052,0.26666453,0.07539868,-0.274558,0.37393492,0.17292744,-0.33494198,-0.054653134
-1.429367,-2.6454113,-1.3911477,-3.8419461,3.8325386,3.195886,2.109674,-0.18738048,3.2119882,0.19447547,0.08225813,-0.022179833,0.5405049,-2.4220643,-1.5113117,0.87749374
